product_name,brands,nutriscore_grade,nova_group,energy-kcal_100g,sugars_100g,sodium_100g,saturated-fat_100g,fat_100g,carbohydrates_100g,proteins_100g,fiber_100g,additives_n,url,pnns_groups_1,pnns_groups_2,ID_Match
St Dalfour Fig Royale Spread,St. Dalfour,d,4.0,209.0,48.0,0.012,0.1,0.4,50.0,0.6,1.6,1.0,http://world-en.openfoodfacts.org/product/5014271794013/st-dalfour-fig-royale-spread,Sugary snacks,Sweets,ST DALFOUR FIG ROYALE SPREAD | ST. DALFOUR
Kodak,Kodak,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/50202010075546/kodak,unknown,unknown,KODAK | KODAK
Macaroni Cheese,Cathedral City,unknown,4.0,193.0,2.6,0.303,,10.0,16.0,8.2,0.9,3.0,http://world-en.openfoodfacts.org/product/5024593000624/macaroni-cheese-cathedral-city,Composite foods,One-dish meals,MACARONI CHEESE | CATHEDRAL CITY
Anti bacterial,body shop,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5028197103514/anti-bacterial-body-shop,unknown,unknown,ANTI BACTERIAL | BODY SHOP
Tostadas Cevichera Horneada,La Costa del Pacifico,unknown,,515.0,18.0,0.675,1.0,26.0,59.0,11.0,,,http://world-en.openfoodfacts.org/product/5030196411064/tostadas-cevichera-horneada-la-costa-del-pacifico,unknown,unknown,TOSTADAS CEVICHERA HORNEADA | LA COSTA DEL PACIFICO
Céréales Special K Kellogg's Nature,Kellogg's,c,3.0,375.0,15.0,0.4,0.3,1.5,79.0,9.0,4.5,0.0,http://world-en.openfoodfacts.org/product/5050083739811/cereales-special-k-kellogg-s-nature,Cereals and potatoes,Breakfast cereals,CÉRÉALES SPECIAL K KELLOGG'S NATURE | KELLOGG'S
Céréales Corn Flakes Kellogg's Original,Kellogg's,d,3.0,378.0,8.0,0.448,0.2,0.9,84.0,7.0,3.0,0.0,http://world-en.openfoodfacts.org/product/5053827111188/cereales-corn-flakes-kellogg-s-original,Cereals and potatoes,Breakfast cereals,CÉRÉALES CORN FLAKES KELLOGG'S ORIGINAL | KELLOGG'S
Rice krispies,Kellogg's,c,4.0,390.0,7.9,0.4,0.4,1.2,86.0,7.0,2.9,0.0,http://world-en.openfoodfacts.org/product/5053827184717/rice-krispies-kellogg-s,Cereals and potatoes,Breakfast cereals,RICE KRISPIES | KELLOGG'S
Vegan Protein Powder (Chocolate Orange),Bulk,unknown,,363.0,0.9,0.72,1.1,3.8,11.0,69.0,43.0,,http://world-en.openfoodfacts.org/product/5055950622166/vegan-protein-powder-chocolate-orange-bulk,unknown,unknown,VEGAN PROTEIN POWDER (CHOCOLATE ORANGE) | BULK
Multivitaminico,Protein World,not-applicable,4.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/5056142600245/multivitaminico-protein-world,unknown,unknown,MULTIVITAMINICO | PROTEIN WORLD
Non Stim Pre Workout Blueberry,AN,unknown,,0.0,,1.04,,0.0,0.0,0.0,,,http://world-en.openfoodfacts.org/product/5056555204122/non-stim-pre-workout-blueberry-an,unknown,unknown,NON STIM PRE WORKOUT BLUEBERRY | AN
Iron Byglycinate 20mg + Vitamin C 100mg,Igennus,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5060083071644/iron-byglycinate-20mg-vitamin-c-100mg-igennus,unknown,unknown,IRON BYGLYCINATE 20MG + VITAMIN C 100MG | IGENNUS
Queso Wensleydale con frambuesa y prosecco,COOMBE CASTLE,d,4.0,390.0,11.0,0.224,18.0,28.0,16.0,22.0,1.4,1.0,http://world-en.openfoodfacts.org/product/5060088251225/queso-wensleydale-con-frambuesa-y-prosecco-coombe-castle,Milk and dairy products,Cheese,QUESO WENSLEYDALE CON FRAMBUESA Y PROSECCO | COOMBE CASTLE
Nakd,nakd,unknown,,371.0,48.6,,,11.1,57.1,6.57,,,http://world-en.openfoodfacts.org/product/5060088700211/nakd,unknown,unknown,NAKD | NAKD
crema para manos,body luxuries,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5060315031569/crema-para-manos-body-luxuries,unknown,unknown,CREMA PARA MANOS | BODY LUXURIES
Gran luchito,Gran Luchito,c,3.0,,3.5,0.72,0.1,0.7,4.8,1.6,,0.0,http://world-en.openfoodfacts.org/product/5060321390339/gran-luchito,Fat and sauces,Dressings and sauces,GRAN LUCHITO | GRAN LUCHITO
Tomates pelées entières,"Coppola, Coppola Salerno",a,1.0,22.0,3.5,0.08,0.0,0.2,3.5,1.2,0.9,1.0,http://world-en.openfoodfacts.org/product/5060323900000/tomates-pelees-entieres-coppola,Fruits and vegetables,Vegetables,"TOMATES PELÉES ENTIÈRES | COPPOLA, COPPOLA SALERNO"
Polpa Tomater,"Coppola, Coppola Salerno",a,1.0,21.0,3.2,0.08,0.0,0.2,3.2,1.2,0.9,1.0,http://world-en.openfoodfacts.org/product/5060323900017/polpa-tomater-coppola,Fruits and vegetables,Vegetables,"POLPA TOMATER | COPPOLA, COPPOLA SALERNO"
Pomodorini,"Coppola, Coppola Salerno",a,1.0,29.0,4.5,0.06,0.0,0.1,4.5,1.7,1.4,1.0,http://world-en.openfoodfacts.org/product/5060323900024/pomodorini-coppola,Fruits and vegetables,Vegetables,"POMODORINI | COPPOLA, COPPOLA SALERNO"
Borlotti Beans,Coppola Salerno,a,3.0,59.0,0.0,0.0212,0.0,0.3,6.7,4.6,5.7,0.0,http://world-en.openfoodfacts.org/product/5060323900093/borlotti-beans-coppola-salerno,Composite foods,One-dish meals,BORLOTTI BEANS | COPPOLA SALERNO
Cannellini Beans,Coppola Salerno,a,3.0,58.0,0.0,0.0272,0.0,0.2,7.5,4.0,4.9,0.0,http://world-en.openfoodfacts.org/product/5060323900109/cannellini-beans-coppola-salerno,Composite foods,One-dish meals,CANNELLINI BEANS | COPPOLA SALERNO
Coppola Butter beans,"Coppola, Coppola Salerno",a,3.0,68.0,0.0,0.0172,0.0,0.5,9.1,4.3,4.8,0.0,http://world-en.openfoodfacts.org/product/5060323900116/coppola-butter-beans,Fruits and vegetables,Vegetables,"COPPOLA BUTTER BEANS | COPPOLA, COPPOLA SALERNO"
Chickpeas,"Coppola,Coppola Salerno",a,1.0,72.0,0.0,0.0212,0.1,1.3,8.6,4.3,4.5,0.0,http://world-en.openfoodfacts.org/product/5060323900123/chickpeas-coppola,Cereals and potatoes,Legumes,"CHICKPEAS | COPPOLA,COPPOLA SALERNO"
Extra virgin olive oil (100% Italian),Coppola Salerno,b,2.0,824.0,0.0,0.0,13.0,91.6,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323900192/extra-virgin-olive-oil-100-italian-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL (100% ITALIAN) | COPPOLA SALERNO
Coppola Pelati Gialli,"Coppola, Coppola Salerno",a,1.0,26.0,4.0,0.06,0.0,0.2,4.0,1.4,1.1,1.0,http://world-en.openfoodfacts.org/product/5060323900543/coppola-pelati-gialli,Fruits and vegetables,Vegetables,"COPPOLA PELATI GIALLI | COPPOLA, COPPOLA SALERNO"
Antipasti,D'arco,c,3.0,222.0,0.3,0.528,2.08,13.21,18.14,4.97,5.1,1.0,http://world-en.openfoodfacts.org/product/5060323900581/antipasti-d-arco,Fruits and vegetables,Vegetables,ANTIPASTI | D'ARCO
Coppola Pomodoro San Marzano,"Coppola, Coppola Salerno",a,3.0,22.0,3.5,0.1,0.0,0.1,3.5,1.2,1.0,0.0,http://world-en.openfoodfacts.org/product/5060323900598/coppola-pomodoro-san-marzano,Fruits and vegetables,Vegetables,"COPPOLA POMODORO SAN MARZANO | COPPOLA, COPPOLA SALERNO"
Baked Beans,Hillfield,a,4.0,106.0,4.6,0.32,0.0,0.5,18.4,3.8,6.6,0.0,http://world-en.openfoodfacts.org/product/5060323901380/baked-beans-hillfield,Fruits and vegetables,Vegetables,BAKED BEANS | HILLFIELD
Polpa vegdtables,"Coppola, Coppola Salerno",a,1.0,27.0,3.4,0.184,0.0,0.4,3.7,1.4,1.5,1.0,http://world-en.openfoodfacts.org/product/5060323901656/polpa-vegdtables-coppola,Fruits and vegetables,Vegetables,"POLPA VEGDTABLES | COPPOLA, COPPOLA SALERNO"
Polpa + peppers,"Coppola, Coppola Salerno",a,1.0,27.0,3.2,0.06,0.0,0.37,4.1,1.29,1.1,1.0,http://world-en.openfoodfacts.org/product/5060323901670/polpa-peppers-coppola,Fruits and vegetables,Vegetables,"POLPA + PEPPERS | COPPOLA, COPPOLA SALERNO"
Colline Salernitane extra virgin olive oil PDO,Coppola Salerno,b,2.0,824.0,0.0,0.0,13.0,91.6,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323901830/colline-salernitane-extra-virgin-olive-oil-pdo-coppola-salerno,Fat and sauces,Fats,COLLINE SALERNITANE EXTRA VIRGIN OLIVE OIL PDO | COPPOLA SALERNO
Coppola sugo Bolognese,"Coppola, Coppola Salerno",a,3.0,61.0,4.0,0.24,1.0,3.0,4.0,3.7,1.8,1.0,http://world-en.openfoodfacts.org/product/5060323902233/coppola-sugo-bolognese,Fat and sauces,Dressings and sauces,"COPPOLA SUGO BOLOGNESE | COPPOLA, COPPOLA SALERNO"
Sugo Napoletana (Pomodoro + Vegetables),"Coppola, Coppola Salerno",a,4.0,44.0,3.8,0.24,0.3,1.9,4.3,1.4,2.2,0.0,http://world-en.openfoodfacts.org/product/5060323902257/sugo-napoletana-pomodoro-vegetables-coppola,Fat and sauces,Dressings and sauces,"SUGO NAPOLETANA (POMODORO + VEGETABLES) | COPPOLA, COPPOLA SALERNO"
Montara,"Coppola, Coppola Salerno",a,4.0,48.0,4.8,0.32,0.3,2.0,4.8,1.8,2.0,0.0,http://world-en.openfoodfacts.org/product/5060323902264/montara-coppola,Fat and sauces,Dressings and sauces,"MONTARA | COPPOLA, COPPOLA SALERNO"
Passat rustica,"Coppola, Coppola Salerno",a,3.0,29.0,4.4,0.16,0.0,0.2,4.4,1.8,1.2,0.0,http://world-en.openfoodfacts.org/product/5060323902332/passat-rustica-coppola,Fat and sauces,Dressings and sauces,"PASSAT RUSTICA | COPPOLA, COPPOLA SALERNO"
Passata,"Coppola, Coppola Salerno",a,3.0,29.0,4.4,0.16,0.0,0.2,4.4,1.8,1.2,0.0,http://world-en.openfoodfacts.org/product/5060323902561/passata-coppola,Fruits and vegetables,Vegetables,"PASSATA | COPPOLA, COPPOLA SALERNO"
Extra virgin olive oil with chilli pepper,Coppola Salerno,b,2.0,900.0,0.0,0.0,15.4,99.1,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323902615/extra-virgin-olive-oil-with-chilli-pepper-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL WITH CHILLI PEPPER | COPPOLA SALERNO
Extra virgin olive oil with lemon,Coppola Salerno,b,4.0,900.0,0.0,0.0,15.4,99.1,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323902820/extra-virgin-olive-oil-with-lemon-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL WITH LEMON | COPPOLA SALERNO
Grapeseed oil,Coppola Salerno,b,2.0,124.0,0.0,0.0,1.6,13.9,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323902912/grapeseed-oil-coppola-salerno,Fat and sauces,Fats,GRAPESEED OIL | COPPOLA SALERNO
Polpa Fine - Finely chopped tomatoes,Coppola Salerno,a,1.0,21.0,3.5,0.04,0.0,0.1,3.5,1.2,0.5,0.0,http://world-en.openfoodfacts.org/product/5060323903490/polpa-fine-finely-chopped-tomatoes-coppola-salerno,Fruits and vegetables,Vegetables,POLPA FINE - FINELY CHOPPED TOMATOES | COPPOLA SALERNO
Coulis de tomates,"Coppola, Coppola Salerno",a,3.0,29.0,4.4,0.16,0.0,0.2,4.4,1.8,1.2,0.0,http://world-en.openfoodfacts.org/product/5060323904657/coulis-de-tomates-coppola,Fruits and vegetables,Vegetables,"COULIS DE TOMATES | COPPOLA, COPPOLA SALERNO"
Extra virgin olive oil with basil,Coppola Salerno,b,4.0,900.0,0.0,0.0,15.4,99.1,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323905432/extra-virgin-olive-oil-with-basil-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL WITH BASIL | COPPOLA SALERNO
Extra Virgin Olive Oil Monocultivar Nocellara,Coppola Salerno,b,2.0,824.0,0.0,0.0,13.0,91.6,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323905449/extra-virgin-olive-oil-monocultivar-nocellara-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL MONOCULTIVAR NOCELLARA | COPPOLA SALERNO
Extra Virgin Olive Oil Monocultivar Coratina,Coppola Salerno,b,2.0,824.0,0.0,0.0,13.0,91.6,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323905456/extra-virgin-olive-oil-monocultivar-coratina-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL MONOCULTIVAR CORATINA | COPPOLA SALERNO
Extra Virgin Olive Oil Monocultivar Ogliarola,Coppola Salerno,b,2.0,824.0,0.0,0.0,13.0,91.6,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323905463/extra-virgin-olive-oil-monocultivar-ogliarola-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL MONOCULTIVAR OGLIAROLA | COPPOLA SALERNO
Organic halzenut and cocoa chickpea spread,Fabalous,d,4.0,544.0,27.7,0.06,5.3,35.5,41.9,10.1,8.2,1.0,http://world-en.openfoodfacts.org/product/5060323906583/organic-halzenut-and-cocoa-chickpea-spread-fabalous,Sugary snacks,Sweets,ORGANIC HALZENUT AND COCOA CHICKPEA SPREAD | FABALOUS
Organic Apple Cider Vinegar,Hillfield,not-applicable,2.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/5060323907351/organic-apple-cider-vinegar-hillfield,Fat and sauces,Dressings and sauces,ORGANIC APPLE CIDER VINEGAR | HILLFIELD
Extra virgin olive oil with black truffle,Coppola Salerno,b,4.0,824.0,0.0,0.0,13.0,91.6,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5060323907443/extra-virgin-olive-oil-with-black-truffle-coppola-salerno,Fat and sauces,Fats,EXTRA VIRGIN OLIVE OIL WITH BLACK TRUFFLE | COPPOLA SALERNO
Organic crunchy halzenut and cocoa chickpea spread,Fabalous,d,4.0,558.0,24.2,0.04,5.3,38.9,35.8,11.4,9.5,1.0,http://world-en.openfoodfacts.org/product/5060323907788/organic-crunchy-halzenut-and-cocoa-chickpea-spread-fabalous,Sugary snacks,Sweets,ORGANIC CRUNCHY HALZENUT AND COCOA CHICKPEA SPREAD | FABALOUS
Organic orange halzenut and cocoa chickpea spread,Fabalous,d,4.0,545.0,29.5,0.04,6.7,35.5,41.8,9.4,9.1,1.0,http://world-en.openfoodfacts.org/product/5060323907795/organic-orange-halzenut-and-cocoa-chickpea-spread-fabalous,Sugary snacks,Sweets,ORGANIC ORANGE HALZENUT AND COCOA CHICKPEA SPREAD | FABALOUS
Organic White Wine Vinegar,Hillfield,not-applicable,2.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/5060323907818/organic-white-wine-vinegar-hillfield,Fat and sauces,Dressings and sauces,ORGANIC WHITE WINE VINEGAR | HILLFIELD
Organic Chopped Tomatoes,Hillfield,a,1.0,22.0,3.5,0.06,0.0,0.1,3.5,1.2,1.0,0.0,http://world-en.openfoodfacts.org/product/5060323907825/organic-chopped-tomatoes-hillfield,Fruits and vegetables,Vegetables,ORGANIC CHOPPED TOMATOES | HILLFIELD
Organic Red Wine Vinegar,Hillfield,not-applicable,2.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/5060323907849/organic-red-wine-vinegar-hillfield,Fat and sauces,Dressings and sauces,ORGANIC RED WINE VINEGAR | HILLFIELD
Vitafiber Powder,Bulk,unknown,,258.0,33.0,,0.0,0.0,33.0,,63.0,,http://world-en.openfoodfacts.org/product/5060343749870/vitafiber-powder-bulk,unknown,unknown,VITAFIBER POWDER | BULK
Daily A-Z vitamins,Huel,not-applicable,,9.0,0.9,0.0,0.0,0.0,1.3,0.0,1.0,,http://world-en.openfoodfacts.org/product/5060925291650/daily-a-z-vitamins-huel,unknown,unknown,DAILY A-Z VITAMINS | HUEL
café molido,Café Garat,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/51290887/cafe-molido-cafe-garat,unknown,unknown,CAFÉ MOLIDO | CAFÉ GARAT
Fage Total,Fage,a,1.0,54.0,3.0,0.04,0.0,0.0,3.0,10.3,,0.0,http://world-en.openfoodfacts.org/product/5201054015667/fage-total,Milk and dairy products,Milk and yogurt,FAGE TOTAL | FAGE
φουντούκι,ΙΟΝ,e,4.0,568.0,48.6,0.1524,18.0,37.5,49.5,10.0,0.0,1.0,http://world-en.openfoodfacts.org/product/5201127013101/%CF%86%CE%BF%CF%85%CE%BD%CF%84%CE%BF%CF%8D%CE%BA%CE%B9-%CE%B9%CE%BF%CE%BD,Sugary snacks,Chocolate products,ΦΟΥΝΤΟΎΚΙ | ΙΟΝ
Azucaradas,maizoro,c,4.0,109.0,11.0,0.0676,0.2,1.0,24.0,1.0,1.0,3.0,http://world-en.openfoodfacts.org/product/52127397/azucaradas-maizoro,Cereals and potatoes,Breakfast cereals,AZUCARADAS | MAIZORO
Gel. eGo,ehnffmfm,unknown,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/52650826/gel-ego-ehnffmfm,unknown,unknown,GEL. EGO | EHNFFMFM
Macarrones con queso,La moderna,unknown,,117.1,1.7,,0.7,1.5,22.0,3.9,,,http://world-en.openfoodfacts.org/product/54142022/macarrones-con-queso-la-moderna,unknown,unknown,MACARRONES CON QUESO | LA MODERNA
power ade azul,coca cola,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/54147317/power-ade-azul-coca-cola,unknown,unknown,POWER ADE AZUL | COCA COLA
salsa tipo inglesa,Crosse & Blackwell,a,4.0,157.0,2.74,0.338448,0.73,8.87,3.67,15.59,0.0,0.0,http://world-en.openfoodfacts.org/product/54148604/salsa-tipo-inglesa-crosse-blackwell,Fat and sauces,Dressings and sauces,SALSA TIPO INGLESA | CROSSE & BLACKWELL
Black Beans,Boni Land,a,,302.0,4.6,0.012,0.7,2.1,40.5,20.4,19.9,,http://world-en.openfoodfacts.org/product/5425013395403/black-beans-boni-land,Cereals and potatoes,Legumes,BLACK BEANS | BONI LAND
Mante Chox,Bimbo,unknown,,411.0,28.5,0.254,6.8,21.3,49.9,4.8,2.0,,http://world-en.openfoodfacts.org/product/54347854/mante-chox-bimbo,unknown,unknown,MANTE CHOX | BIMBO
Coke Original Taste,Coca-Cola,e,4.0,42.0,10.6,0.0,0.0,0.0,10.6,0.0,,2.0,http://world-en.openfoodfacts.org/product/5449000000996/coke-original-taste-coca-cola,Beverages,Sweetened beverages,COKE ORIGINAL TASTE | COCA-COLA
Coca Cola Light,"Coca-Cola, Coca-Cola-light",c,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,http://world-en.openfoodfacts.org/product/5449000053565/coca-cola-light,Beverages,Artificially sweetened beverages,"COCA COLA LIGHT | COCA-COLA, COCA-COLA-LIGHT"
soy isoflavone,GNC,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5491380221701544/soy-isoflavone-gnc,unknown,unknown,SOY ISOFLAVONE | GNC
cheerios chocolate,Nestlé,unknown,4.0,,,,,,,,,2.0,http://world-en.openfoodfacts.org/product/5500015718266/cheerios-chocolate-nestle,Cereals and potatoes,Cereals,CHEERIOS CHOCOLATE | NESTLÉ
Cheetos,Sabritas,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5501211130944/cheetos-sabritas,unknown,unknown,CHEETOS | SABRITAS
Fórmula para alimentación enteral especializada. Dieta polimerica con HMB,Ensure Advanced,unknown,4.0,106.0,4.22,0.099,,3.0,13.51,3.38,,6.0,http://world-en.openfoodfacts.org/product/5501233960468/formula-para-alimentacion-enteral-especializada-dieta-polimerica-con-hmb-ensure-advanced,unknown,unknown,FÓRMULA PARA ALIMENTACIÓN ENTERAL ESPECIALIZADA. DIETA POLIMERICA CON HMB | ENSURE ADVANCED
Sparkling Water,Ciel,unknown,1.0,,,,,,,,,,http://world-en.openfoodfacts.org/product/5507097305742/sparkling-water-ciel,Beverages,Waters and flavored waters,SPARKLING WATER | CIEL
All-Bran Pasas,Kellogg's,b,4.0,300.0,16.0,0.196,0.5,1.5,62.0,9.5,13.0,1.0,http://world-en.openfoodfacts.org/product/5507408004562/all-bran-pasas-kellogg-s,Cereals and potatoes,Breakfast cereals,ALL-BRAN PASAS | KELLOGG'S
Cereal Kellogg's Choco Krispis,kelloggs,d,4.0,381.0,29.8,0.349,1.0,1.5,86.2,5.6,1.2,4.0,http://world-en.openfoodfacts.org/product/5507408019450/cereal-kellogg-s-choco-krispis-kelloggs,Cereals and potatoes,Cereals,CEREAL KELLOGG'S CHOCO KRISPIS | KELLOGGS
zucaritas,kellogs,c,,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5507408042946/zucaritas-kellogs,Cereals and potatoes,Breakfast cereals,ZUCARITAS | KELLOGS
Néctar de Mango,Jumex,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5507413100037/nectar-de-mango-jumex,unknown,unknown,NÉCTAR DE MANGO | JUMEX
Sazonador líquido Achiote,El Yucateco salsas y condimentos S.A. de C.V.,d,4.0,47.9,0.0,2.28,0.0,0.0,12.0,0.0,12.0,3.0,http://world-en.openfoodfacts.org/product/5507417660629/sazonador-liquido-achiote-el-yucateco-salsas-y-condimentos-s-a-de-c-v,unknown,unknown,SAZONADOR LÍQUIDO ACHIOTE | EL YUCATECO SALSAS Y CONDIMENTOS S.A. DE C.V.
Pato Pascual Uva,Pascual,b,4.0,24.5,6.0,0.0152,0.0,0.0,6.0,0.0,0.0,5.0,http://world-en.openfoodfacts.org/product/5507439404027/pato-pascual-uva,unknown,unknown,PATO PASCUAL UVA | PASCUAL
Alpura Semi,Alpura,b,1.0,,4.79,0.0508,1.17,1.79,4.79,3.12,0.0,0.0,http://world-en.openfoodfacts.org/product/5507455900046/alpura-semi,Milk and dairy products,Milk and yogurt,ALPURA SEMI | ALPURA
Quinoa Tricolor,Verde Valle,b,1.0,108.7,0.9,0.007,0.2,1.9,18.5,4.4,2.8,0.0,http://world-en.openfoodfacts.org/product/5507471304675/quinoa-tricolor-verde-valle,Cereals and potatoes,Cereals,QUINOA TRICOLOR | VERDE VALLE
Chocolate para mesa,Imperial,unknown,4.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/5507519810038/chocolate-para-mesa-imperial,Sugary snacks,Chocolate products,CHOCOLATE PARA MESA | IMPERIAL
aceite vegetal,capilla,unknown,,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/5507936565436/aceite-vegetal-capilla,unknown,unknown,ACEITE VEGETAL | CAPILLA
Botana de Queso Gouda,Mc Cain,e,4.0,268.5,3.0,1.9,8.5,14.5,28.5,7.5,1.5,8.0,http://world-en.openfoodfacts.org/product/5514223807766/botana-de-queso-gouda-mc-cain,Composite foods,One-dish meals,BOTANA DE QUESO GOUDA | MC CAIN
Sarai’s superfood spreads avellana + cacao,Sarai’s,c,4.0,587.0,4.0,0.167,4.0,54.0,14.7,14.0,10.0,1.0,http://world-en.openfoodfacts.org/product/5521639394153/sarai-s-superfood-spreads-avellana-cacao,Sugary snacks,Sweets,SARAI’S SUPERFOOD SPREADS AVELLANA + CACAO | SARAI’S
Galleta Gansito,Marinela,e,4.0,474.0,34.4,0.151,15.8,23.3,62.3,3.72,2.33,11.0,http://world-en.openfoodfacts.org/product/5528824486367/galleta-gansito-marinela,Sugary snacks,Biscuits and cakes,GALLETA GANSITO | MARINELA
Madalena,Bimbo,unknown,,410.0,21.6,0.258,13.5,24.2,41.6,6.13,0.645,,http://world-en.openfoodfacts.org/product/5600744051358/madalena-bimbo,unknown,unknown,MADALENA | BIMBO
Cream Cracker,Vieira,c,3.0,432.0,1.0,0.228,1.5,12.0,70.0,9.8,,2.0,http://world-en.openfoodfacts.org/product/5601008101901/cream-cracker-vieira,Salty snacks,Appetizers,CREAM CRACKER | VIEIRA
STANHOME,STANHOME,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/56144741/stanhome,unknown,unknown,STANHOME | STANHOME
Mini Bagel,New York Deli & Bagel,b,4.0,231.0,3.33,0.15,0.1,0.667,50.0,6.33,,4.0,http://world-en.openfoodfacts.org/product/56189209/mini-bagel-new-york-deli-bagel,Cereals and potatoes,Bread,MINI BAGEL | NEW YORK DELI & BAGEL
veggi veggi chips,"natures heart, Terrafertil",unknown,,477.0,,0.147,,,,,,0.0,http://world-en.openfoodfacts.org/product/56234817/veggi-veggi-chips-natures-heart,unknown,unknown,"VEGGI VEGGI CHIPS | NATURES HEART, TERRAFERTIL"
Omega-3 Forte,Lysi,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/5690548868511/omega-3-forte-lysi,unknown,unknown,OMEGA-3 FORTE | LYSI
Queso tipo Chihuahua Aria,Aria,d,3.0,,0.1,0.691,17.0,27.0,0.1,24.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5711953047329/queso-tipo-chihuahua-aria,Milk and dairy products,Cheese,QUESO TIPO CHIHUAHUA ARIA | ARIA
QUESO GOUDA,ARLA,d,3.0,,0.1,0.69088,17.0,27.0,0.1,24.0,0.0,0.0,http://world-en.openfoodfacts.org/product/5711953047633/queso-gouda-arla,Milk and dairy products,Cheese,QUESO GOUDA | ARLA
MANTEQUILLA,LURPAK,e,2.0,,0.7,0.488,52.0,82.0,0.7,0.6,0.0,0.0,http://world-en.openfoodfacts.org/product/5740900400443/mantequilla-lurpak,Fat and sauces,Fats,MANTEQUILLA | LURPAK
MANTEQUILLA SIN SAL,LURPAK,e,2.0,,0.7,0.00508,53.0,82.0,0.7,0.6,0.0,0.0,http://world-en.openfoodfacts.org/product/5740900400450/mantequilla-sin-sal-lurpak,Fat and sauces,Fats,MANTEQUILLA SIN SAL | LURPAK
